Seed Code,LA Name,Centre Type,School Name,Address Line1,Address Line2,Address Line3,Post Code,Unique Property Reference Number (UPRN),Email,Phone Number,Website Address,Pre-school Department,Primary Department,Secondary Department,Special Department,Gaelic Unit,Integrated Special Unit,Denomination
5507928,West Lothian,Local Authority,Stoneyburn Primary School,2 Main Street,Stoneyburn,WEST LOTHIAN,EH47 8BA,200004137627,wlstoneyburn-ps@westlothian.org.uk,01501 762253,http://www.stoneyburn.westlothian.org.uk,No,Yes,No,No,No,No,Non-denominational
5555728,East Lothian,Local Authority,Stoneyhill Primary School,off Clayknowes Way,Stoneyhill,MUSSELBURGH EAST LOTHIAN,EH21 6UL,138025176,stoneyhill.ps@stoneyhill.elcschool.org.uk,0131 6653119,http://edubuzz.org/stoneyhill/,Yes,Yes,No,No,No,No,Non-denominational
5235421,Aberdeen City,Local Authority,Stoneywood School,Stoneywood Road,Stoneywood,ABERDEEN,AB21 9HY,9051015780,stoneywood@aberdeencity.gov.uk,01224 712720,http://www.stoneywood.aberdeen.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
6231829,Na h-Eileanan Siar,Local Authority,Stornoway Primary School,Jamieson Drive,Stornoway,ISLE OF LEWIS,HS1 2LF,139013796,stornowayprimary@gnes.net,01851 703418,http://www.stornowayprimary.co.uk/,Yes,Yes,No,No,Yes,No,Non-denominational
5615321,Scottish Borders,Local Authority,Stow Primary School,Station Road,Stow,GALASHIELS,TD1 2SQ,116030899,stowps@scotborders.gov.uk,01578 730218,https://www.scotborders.gov.uk/directory_record/20151/stow_primary_school,Yes,Yes,No,No,No,No,Non-denominational
5306728,Angus,Local Authority,Stracathro Primary School,Inchbare,By Brechin,ANGUS,DD9 7QE,117097328,StracathroPS@angusschools.org.uk,01356 648334,http://www.stracathro.angus.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8108927,Argyll & Bute,Local Authority,Strachur Primary School,Strachur,Argyll,,PA27 8DQ,125057944,enquiries-strachur@argyll-bute.gov.uk,01369 860293,http://www.strachur.argyll-bute.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8234825,South Ayrshire,Local Authority,Straiton Primary School,27 Newton Stewart Road,Straiton,MAYBOLE,KA19 7NN,141044469,straiton.mail@south-ayrshire.gov.uk,01655 885808,http://www.straiton.sayr.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5903130,Dumfries & Galloway,Local Authority,Stranraer Academy,McMaster's Road,Stranraer,,DG9 8BY,137027043,gw08officestranraer@ea.dumgal.sch.uk,01776 706484/6,http://www.stranraeracademy.org.uk/index.html,No,No,Yes,No,No,Yes,Non-denominational
8109028,Argyll & Bute,Local Authority,Strath of Appin Primary,Strath of Appin,Appin,ARGYLL,PA38 4BG,125066783,enquiries-strathofappin@argyll-bute.gov.uk,01631 730345,http://www.strathappin.argyll-bute.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8100020,Argyll & Bute,Local Authority,Strath of Appin Primary School Gaelic Medium,Strath of Appin,Appin,ARGYLL,PA38 4BG,125066783,enquiries-strathofappin@argyll-bute.gov.uk,01631 730345,http://www.strathappin.argyll-bute.sch.uk,Yes,Yes,No,No,Yes,No,Non-denominational
5400325,Fife,Local Authority,Strathallan Primary School,Strathallan Drive,Kirkcaldy,,KY2 5YP,320284539,strathallanps.enquiries@fife.gov.uk,01592 412360,http://www.fifedirect.org.uk/strathallanps,Yes,Yes,No,No,No,No,Non-denominational
8533830,South Lanarkshire,Local Authority,Strathaven Academy,Bowling Green Road,Strathaven,,ML10 6DP,484159294,office@strathaven.s-lanark.sch.uk,01357 524040,http://www.strathaven.s-lanark.sch.uk/index.html,No,No,Yes,No,No,No,Non-denominational
5725828,Stirling,Local Authority,Strathblane Primary School,Southview Road,Blanefield,GLASGOW,G63 9JQ,122009540,strathbps@stirling.gov.uk,01360 770608,http://www.strathblaneps.com/,Yes,Yes,No,No,No,No,Non-denominational
5231825,Aberdeenshire,Local Authority,Strathburn School,Strathburn Gardens,Inverurie,ABERDEENSHIRE,AB51 4RY,151651276,strathburn.sch@aberdeenshire.gov.uk,01467 536840,http://www.strathburn.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5118123,Highland,Local Authority,Strathconon Primary School,Strathconon,Muir Of Ord,,IV6 7QQ,130111558,strathconon.primary@highland.gov.uk,01997 477257,http://strathcononblog.edublogs.org/,Yes,Yes,No,No,No,No,Non-denominational
5102626,Highland,Local Authority,Strathdearn Primary School,Tomatin,by Inverness,,IV13 7YN,130100268,strathdearn.primary@highland.gov.uk,01463 266197,http://strathdearnblog.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5701120,Clackmannanshire,Local Authority,Strathdevon Primary School,Park Place,Dollar,,FK14 7AA,35012699,strathdevon@edu.clacks.gov.uk,01259 742435,https://blogs.glowscotland.org.uk/cl/strathdevonprimary/,Yes,Yes,No,No,No,No,Non-denominational
5229723,Aberdeenshire,Local Authority,Strathdon School,Strathdon,Aberdeenshire,,AB36 8UR,151104388,strathdon.sch@aberdeenshire.gov.uk,019755 20420,http://www.strathdon.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5143721,Highland,Local Authority,Stratherrick Primary School,Gorthleck,Inverness,,IV2 6UJ,130106287,stratherrick.primary@highland.gov.uk,01456 486630,http://stratherrickprimaryschool.edublogs.org/,Yes,Yes,No,No,No,No,Non-denominational
5541123,Midlothian,Local Authority,Strathesk Primary School,4 Eastfield Farm Road,Penicuik,,EH26 8EZ,120038650,strathesk.ps@midlothian.gov.uk,0131 271 4705,http://strathesk.mgfl.net/,Yes,Yes,No,No,No,No,Non-denominational
5118220,Highland,Local Authority,Strathgarve Primary School,Garve,,,IV23 2PR,130109970,strathgarve.primary@highland.gov.uk,01997 414286,http://strathgarveblog.edublogs.org/,Yes,Yes,No,No,No,No,Non-denominational
5425522,Fife,Local Authority,Strathkinness Primary School,3 Church Road,Strathkinness,ST ANDREWS,KY16 9XR,320177682,Strathkinnessps.enquiries@fife.gov.uk,01334 659442,http://www.fifedirect.org.uk/strathkinnessps,No,Yes,No,No,No,No,Non-denominational
5320925,Angus,Local Authority,Strathmartine Primary School,Craigmill Road,Bridgefoot,DUNDEE,DD3 0PH,117096064,StrathmartinePS@angusschools.org.uk,01382 768130,http://www.strathmartine.angus.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5425727,Fife,Local Authority,Strathmiglo Primary School,111 High Street,Strathmiglo,CUPAR,KY14 7PT,320174603,Strathmiglops.enquiries@fife.gov.uk,01337 659443,http://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&FacId=9466C38C-8C74-44F1-9396CE8DAC91410E,Yes,Yes,No,No,No,No,Non-denominational
5303222,Angus,Local Authority,Strathmore Primary School,St James Road,Forfar,,DD8 1LE,117096488,StrathmorePS@angusschools.org.uk,01307 494276,http://www.strathmore.angus.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5111226,Highland,Local Authority,Strathpeffer Primary School,Strathpeffer,,,IV14 9AG,130125608,strathpeffer.primary@highland.gov.uk,01997 421824,https://strathpefferps.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5721822,Stirling,Local Authority,Strathyre Primary School,Strathyre,,,FK18 8NQ,122045343,strathyps@stirling.gov.uk,01877 384223,https://blogs.glowscotland.org.uk/st/strathyreprimaryschool/,No,Yes,No,No,No,No,Non-denominational
5220920,Aberdeenshire,Local Authority,Strichen School,North Street,Strichen Fraserburgh,ABERDEENSHIRE,AB43 6SX,151086761,strichen.sch@aberdeenshire.gov.uk,01771 676640,http://www.strichen.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
6003532,Orkney Islands,Local Authority,Stromness Academy,Stromness,Orkney,,KW16 3JS,134011099,admin.sa@glow.orkneyschools.org.uk,01856 850660,http://www.stromnessacademy.org.uk/,No,No,Yes,No,No,No,Non-denominational
6002528,Orkney Islands,Local Authority,Stromness Primary School,Stromness,Orkney,,KW16 3JS,134011127,admin.sps@glow.orkneyschools.org.uk,01856 850544,http://www.stromness-pri.orkney.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8109222,Argyll & Bute,Local Authority,Strone Primary School,Strone,By Dunoon,ARGYLL,PA23 8RU,125059060,enquiries-strone@argyll-bute.gov.uk,01369 840242,http://www.strone.argyll-bute.sch.uk,No,Yes,No,No,No,No,Non-denominational
6003834,Orkney Islands,Local Authority,Stronsay Junior High School,Stronsay,Orkney,,KW17 2AE,134014273,admin.stronsay@glow.orkneyschools.org.uk,01857 616246,http://stronsay-jh.blogspot.com/,Yes,Yes,Yes,No,No,No,Non-denominational
5131324,Highland,Local Authority,Strontian Primary School,By Acharacle,,,PH36 4JA,130125464,strontian.primary@highland.gov.uk,01967 402363,http://strontianprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
5127521,Highland,Local Authority,Struan Primary School,Struan,Isle Of Skye,,IV56 8FB,130111981,struan.primary@highland.gov.uk,01470 572272,http://struanprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
8238227,South Ayrshire,Local Authority,Struthers Primary School,15A Staffin Road,Muirhead,TROON,KA10 7JB,141017362,struthers.mail@south-ayrshire.gov.uk,01292 690073,http://struthers.sayr.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5219825,Aberdeenshire,Local Authority,Stuartfield School,Stuartfield,Peterhead,ABERDEENSHIRE,AB42 5HP,151126868,stuartfield.sch@aberdeenshire.gov.uk,01771 676635,http://www.stuartfield.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5242223,Aberdeen City,Local Authority,Sunnybank School,Sunnybank Road,Aberdeen,,AB24 3NJ,9051070661,sunnybank@aberdeencity.gov.uk,01224 261700,http://www.sunnybank.aberdeen.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5700728,Clackmannanshire,Local Authority,Sunnyside Primary School,Erskine Street,Alloa,,FK10 2AT,35002599,sunnyside@edu.clacks.gov.uk,01259 214976,https://blogs.glowscotland.org.uk/cl/sunnysideprimary/,Yes,Yes,No,No,No,No,Non-denominational
8429820,Glasgow City,Local Authority,Sunnyside Primary School,1 Powrie Street,,GLASGOW,G33 5LA,906700208245,headteacher@sunnyside-pri.glasgow.sch.uk,0141 774 5777,https://blogs.glowscotland.org.uk/gc/sunnysideprimarycraigend/,No,Yes,No,No,No,Yes,Non-denominational
8457824,Glasgow City,Local Authority,Swinton Primary School,2 Rhindmuir Road,,GLASGOW,G69 6AZ,906700340113,headteacher@swinton-pri.glasgow.sch.uk,0141 771 1776,http://www.swinton-pri.glasgow.sch.uk,No,Yes,No,No,No,No,Non-denominational
5647029,Scottish Borders,Local Authority,Swinton Primary School,Swinton,Duns,BERWICKSHIRE,TD11 3JE,116000013,swintonps@scotborders.gov.uk,01890 860237,https://www.scotborders.gov.uk/directory_record/20152/swinton_primary_school,No,Yes,No,No,No,No,Non-denominational
8234922,South Ayrshire,Local Authority,Symington Primary School,Brewlands Road,Symington,KILMARNOCK,KA1 5QZ,141045017,symington.mail@south-ayrshire.gov.uk,01292 690074,http://struthers.sayr.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5119839,Highland,Local Authority,Tain Royal Academy,Scotsburn Road,Tain,,IV19 1PS,130127580,tainroyal.academy@highland.gov.uk,01862 892121,http://www.tainroyalacademy.org.uk/,No,No,Yes,No,Yes,No,Non-denominational
5306825,Angus,Local Authority,Tannadice Primary School,Southesk Road,Tannadice,FORFAR,DD8 3SH,117079837,Tannadice@angusschools.org.uk,01307 494284,http://www.tannadice.angus.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8514828,North Lanarkshire,Local Authority,Tannochside Primary School,111 Douglas Street,Tannochside,UDDINGSTON,G71 5EF,118175542,ht@tannochside.n-lanark.sch.uk,01698 352524,http://www.tannochside.n-lanark.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5118425,Highland,Local Authority,Tarbat Old Primary School,Tarbatness Road,Portmahomack,,IV20 1YJ,130099844,tarbatold.primary@highland.gov.uk,01862 871536,http://tarbatoldprimaryblog.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
8110530,Argyll & Bute,Local Authority,Tarbert Academy,School Road,Tarbert,ARGYLL,PA29 6TE,125041643,enquiriestarbert@argyll-bute.gov.uk,01880 820269,http://www.tarbert.argyll-bute.sch.uk/,Yes,Yes,Yes,No,No,No,Non-denominational
8235023,South Ayrshire,Local Authority,Tarbolton Primary School,29 Montgomerie Street,Tarbolton,,KA5 5QL,141048516,tarbolton@south-ayrshire.gov.uk,01292 612152,http://www.tarbolton.sayr.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5257328,Aberdeenshire,Local Authority,Tarland School,School Road,Tarland,ABERDEENSHIRE,AB34 4UU,151086798,tarland.sch@aberdeenshire.gov.uk,01339 267720,http://tarland.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5118522,Highland,Local Authority,Tarradale Primary School,Black Isle Road,Muir of Ord,,IV6 7RR,130087467,tarradale.primary@highland.gov.uk,01463 870484,http://tarradaleprimary.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
5233127,Aberdeenshire,Local Authority,Tarves School,Duthie Road,Tarves Ellon,ABERDEENSHIRE,AB41 7JX,151087762,tarves.sch@aberdeenshire.gov.uk,01651 267445,http://www.tarves.aberdeenshire.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
8519137,North Lanarkshire,Local Authority,Taylor High School,Carfin Street,New Stevenston,MOTHERWELL,ML1 4JP,118080188,ht@taylor.n-lanark.sch.uk,01698 274976,http://www.taylor.n-lanark.sch.uk/,No,No,Yes,No,No,No,Roman Catholic
8109427,Argyll & Bute,Local Authority,Taynuilt Primary School,Taynuilt,Argyll,,PA35 1JE,125064774,enquiries-taynuilt@argyll-bute.gov.uk,01866 822343,http://www.taynuilt.argyll-bute.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5425921,Fife,Local Authority,Tayport Primary School,Queen Street,Tayport,,DD6 9NS,320176725,Tayportps.enquiries@fife.gov.uk,01334 659444,http://www.fifedirect.org.uk/tayportps,No,Yes,No,No,No,No,Non-denominational
8109524,Argyll & Bute,Local Authority,Tayvallich Primary School,Tayvallich,Lochgilphead,ARGYLL,PA31 8PW,125051424,enquiries-tayvallich@argyll-bute.gov.uk,01546 870220,http://www.tayvallich.argyll-bute.sch.uk/blogs/primary-4-7,Yes,Yes,No,No,No,No,Non-denominational
1004212,Dundee City,Local Authority,Tayview Primary School,Tayview Primary School,180 Dickson Avenue,DUNDEE,DD2 4GE,9059105141,tayview@dundeecity.gov.uk,01382 435917,https://www.dundeecity.gov.uk/service-area/children-and-families-service/education/tayview-primary-school,No,Yes,No,No,No,No,Non-denominational
5321026,Angus,Local Authority,Tealing Primary School,School Road,Tealing,DUNDEE,DD4 0SZ,117083580,Tealing@angusschools.org.uk,01382 768133,http://www.tealing.angus.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5141923,Highland,Local Authority,Teanassie Primary School,By Beauly,,,IV4 7AE,130107061,teanassie.primary@highland.gov.uk,01463 782581,https://teanassieprimary.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5630045,Scottish Borders,Local Authority,The Arches,36 Princes Street,Hawick,,TD9 7AY,116025524,WiltonCentre@scotborders.gov.uk,01450 378644,,No,No,No,Yes,No,No,Non-denominational
5350034,Perth & Kinross,Local Authority,The Community School of Auchterarder,New School Lane,Auchterarder,PERTHSHIRE,PH3 1BL,124048375,Auchterarder@pkc.gov.uk,01764 662182,http://www.auchterarder.pkc.sch.uk/,Yes,Yes,Yes,No,No,No,Non-denominational
5231434,Aberdeenshire,Local Authority,The Gordon Schools,Castle Street,Huntly,ABERDEENSHIRE,AB54 4SE,151085781,gordonschools.aca@aberdeenshire.gov.uk,01466 792181,http://www.gordonschools.aberdeenshire.sch.uk,No,No,Yes,No,No,Yes,Non-denominational
5512131,West Lothian,Local Authority,The James Young High School,Quentin Rise,Dedridge West,LIVINGSTON,EH54 6NE,200004104365,wljamesyoung-hs@westlothian.org.uk,01506 414244,http://www.jyhs.westlothian.org.uk,No,No,Yes,No,No,Yes,Non-denominational
6233139,Na h-Eileanan Siar,Local Authority,The Nicolson Institute,Stornoway,Lewis,,HS1 2PZ,139023190,nicolsoninstitute@gnes.net,01851 707000,http://www.nicolsoninstitute.org/,No,No,Yes,No,No,Yes,Non-denominational
5528321,Edinburgh City,Local Authority,The Royal High Primary School,61 Northfield Broadway,Edinburgh,,EH8 7RX,906184684,admin@royalhigh-pri.edin.sch.uk,0131 669 3200,http://www.royalhigh-pri.edin.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5533732,Edinburgh City,Local Authority,The Royal High School,East Barnton Avenue,Edinburgh,,EH4 6JP,906330366,admin@royalhigh.edin.sch.uk,0131 336 2261,http://www.royalhigh.edin.sch.uk/,No,No,Yes,No,No,No,Non-denominational
1004123,East Dunbartonshire,Local Authority,Thomas Muir Primary,Kirriemuir Road,Bishopbriggs,GLASGOW,G64 1DL,132057461,office@thomasmuir.e-dunbarton.sch.uk,0141 955 2290,http://www.thomasmuir.e-dunbarton.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8627428,Renfrewshire,Local Authority,Thorn Primary School,Thorn Brae,,JOHNSTONE,PA5 8HE,123025587,thornenquiries@renfrewshire.gov.uk,0300 300 0189,http://www.thorn.renfrewshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5722020,Stirling,Local Authority,Thornhill Primary School,Low Town,Thornhill,STIRLING,FK8 3PX,122044295,thrnhllps@stirling.gov.uk,01786 850207,http://www.thornhillprimaryschool.org/,No,Yes,No,No,No,No,Non-denominational
8516324,North Lanarkshire,Local Authority,Thornlie Primary School,Lomond Drive,Wishaw,,ML2 0JR,118091645,ht@thornlie.n-lanark.sch.uk,01698 352539,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5896,No,Yes,No,No,No,No,Non-denominational
8601526,East Renfrewshire,Local Authority,Thornliebank Primary School,129 Main Street,Thornliebank,GLASGOW,G46 7RW,131033419,headteacher@thornliebank.e-renfrew.sch.uk,0141 570 7440,http://www.ea.e-renfrew.sch.uk/thornliebank/,Yes,Yes,No,No,No,No,Non-denominational
5405823,Fife,Local Authority,Thornton Primary School,Station Road,Thornton,KIRKCALDY,KY1 4AY,320180572,Thorntonps.enquiries@fife.gov.uk,01592 583465,http://www.fifedirect.org.uk/thorntonps,Yes,Yes,No,No,No,No,Non-denominational
8430225,Glasgow City,Local Authority,Thorntree Primary School,55 Cobinshaw Street,Greenfield,GLASGOW,G32 6XL,906700144253,headteacher@thorntree-pri.glasgow.sch.uk,0141 774 4966,http://www.thorntree-pri.glasgow.sch.uk/default.aspx,No,Yes,No,No,No,No,Non-denominational
8430322,Glasgow City,Local Authority,Thornwood Primary School & Nursery Class,11 Thornwood Avenue,,GLASGOW,G11 7QZ,906700112227,headteacher@thornwood-pri.glasgow.sch.uk,0141 334 4271,http://www.thornwood-pri.glasgow.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5101220,Highland,Local Authority,Thrumster Primary School,Thrumster,Wick,,KW1 5TR,130072459,thrumster.primary@highland.gov.uk,01955 651244,https://www.highland.gov.uk/directory_record/521991/thrumster_primary_nursery,Yes,Yes,No,No,No,No,Non-denominational
5102030,Highland,Local Authority,Thurso High School,Ormlie Road,Thurso,,KW14 7DS,130071735,thurso.high@highland.gov.uk,01847 893822,http://thursohighschool.wordpress.com,No,No,Yes,No,No,Yes,Non-denominational
8109621,Argyll & Bute,Local Authority,Tighnabruaich Primary School,Tighnabruaich,Argyll,,PA21 2BE,125060305,enquiries-tighnabruaich@argyll-bute.gov.uk,01700 811413,http://www.tighnabruaich.argyll-bute.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5701821,Clackmannanshire,Local Authority,Tillicoultry Primary School,Fir Park,Tillicoultry,,FK13 6PL,35018071,tillicoultry@edu.clacks.gov.uk,01259 750005,https://blogs.glowscotland.org.uk/cl/tillicoultryps/,Yes,Yes,No,No,No,No,Non-denominational
5301025,Angus,Local Authority,Timmergreens Primary School,Emislaw Drive,Arbroath,,DD11 2HJ,117097344,Timmergreens@angusschools.org.uk,01241 465434,http://www.timmergreens.angus.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
6101127,Shetland Islands,Local Authority,Tingwall Primary School,Tingwall,Shetland,,ZE2 9SE,30100004889,tingwall@shetland.gov.uk,01595 807244,http://www.tingwall.shetland.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8448426,Glasgow City,Local Authority,Tinto Primary School,61 Netherauldhouse Road,,GLASGOW,G43 2XG,906700332145,headteacher@tinto-pri.glasgow.sch.uk,0141 637 0794,https://twitter.com/tintoprimary?lang=en,No,Yes,No,No,No,No,Non-denominational
8549222,South Lanarkshire,Local Authority,Tinto Primary School,Main Street,,SYMINGTON,ML12 6LT,484184632,office@tinto-pri.s-lanark.sch.uk,01899 308279,http://www.tinto-pri.s-lanark.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5229928,Aberdeenshire,Local Authority,Tipperty School,Logie Road,Tipperty Ellon,ABERDEENSHIRE,AB41 8LT,151101334,tipperty.sch@aberdeenshire.gov.uk,01358 281085,http://www.tipperty.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8110131,Argyll & Bute,Local Authority,Tiree High School,Isle Of Tiree,Argyll,,PA77 6XA,125063245,enquiries@tiree.argyll-bute.sch.uk,01879 220790/220383,http://www.tiree.argyll-bute.sch.uk/,Yes,Yes,Yes,No,No,No,Non-denominational
8111421,Argyll & Bute,Local Authority,Tiree Primary Gaelic Unit,Isle Of Tiree,Argyll,,PA77 6XA,125063245,enquiries@tiree.argyll-bute.sch.uk,01879 220795/220383,https://www.argyll-bute.gov.uk/content/tiree-gaelic-primary-pre-five-unit,Yes,Yes,No,No,Yes,No,Non-denominational
